Fecha,Estado,Sector, Crédito Real , Exportación Real 
01/04/2010,Tamaulipas , III. Sector servicios y otras actividades," $6,897.60 ", $848.54 
01/07/2010,Tamaulipas , III. Sector servicios y otras actividades," $7,672.91 "," $1,208.48 "
01/10/2010,Tamaulipas , III. Sector servicios y otras actividades," $8,268.47 "," $1,044.97 "
01/01/2011,Tamaulipas , III. Sector servicios y otras actividades," $8,184.11 "," $1,257.76 "
01/04/2011,Tamaulipas , III. Sector servicios y otras actividades," $8,325.80 "," $1,228.03 "
01/07/2011,Tamaulipas , III. Sector servicios y otras actividades," $9,421.73 ", $920.84 
01/10/2011,Tamaulipas , III. Sector servicios y otras actividades," $9,098.83 "," $1,501.07 "
01/01/2012,Tamaulipas , III. Sector servicios y otras actividades," $9,681.11 "," $1,382.73 "
01/04/2012,Tamaulipas , III. Sector servicios y otras actividades," $9,521.21 ", $684.11 
01/07/2012,Tamaulipas , III. Sector servicios y otras actividades," $9,391.95 ", $824.28 
01/10/2012,Tamaulipas , III. Sector servicios y otras actividades," $9,863.00 ", $703.16 
01/01/2013,Tamaulipas , III. Sector servicios y otras actividades," $9,623.55 "," $1,157.09 "
01/04/2013,Tamaulipas , III. Sector servicios y otras actividades," $10,099.53 "," $1,046.02 "
01/07/2013,Tamaulipas , III. Sector servicios y otras actividades," $9,905.23 ", $979.35 
01/10/2013,Tamaulipas , III. Sector servicios y otras actividades," $9,542.90 "," $1,525.27 "
01/01/2014,Tamaulipas , III. Sector servicios y otras actividades," $10,122.32 ", $245.76 
01/04/2014,Tamaulipas , III. Sector servicios y otras actividades," $10,276.57 "," $1,646.05 "
01/07/2014,Tamaulipas , III. Sector servicios y otras actividades," $9,836.76 ", $523.54 
01/10/2014,Tamaulipas , III. Sector servicios y otras actividades," $9,980.02 "," $1,374.74 "
01/01/2015,Tamaulipas , III. Sector servicios y otras actividades," $10,025.68 ", $691.23 
01/04/2015,Tamaulipas , III. Sector servicios y otras actividades," $10,331.93 ", $871.93 
01/07/2015,Tamaulipas , III. Sector servicios y otras actividades," $10,816.74 ", $516.14 
01/10/2015,Tamaulipas , III. Sector servicios y otras actividades," $9,964.74 ", $178.42 
01/01/2016,Tamaulipas , III. Sector servicios y otras actividades," $9,899.84 ", $555.83 
01/04/2016,Tamaulipas , III. Sector servicios y otras actividades," $10,417.62 ", $577.43 
01/07/2016,Tamaulipas , III. Sector servicios y otras actividades," $10,274.92 ", $474.47 
01/10/2016,Tamaulipas , III. Sector servicios y otras actividades," $10,323.15 ", $482.30 
01/01/2017,Tamaulipas , III. Sector servicios y otras actividades," $10,105.99 ", $771.86 
01/04/2017,Tamaulipas , III. Sector servicios y otras actividades," $10,174.93 ", $563.85 
01/07/2017,Tamaulipas , III. Sector servicios y otras actividades," $10,263.47 ", $407.33 
01/10/2017,Tamaulipas , III. Sector servicios y otras actividades," $10,037.48 ", $442.03 
01/01/2016,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $1.27 ," $3,328.49 "
01/04/2016,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $9.33 ," $3,232.34 "
01/07/2016,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $13.07 ," $3,560.17 "
01/10/2016,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $5.03 ," $3,406.21 "
01/01/2017,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $1.25 ," $3,995.11 "
01/04/2017,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $12.80 ," $3,476.18 "
01/07/2017,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $12.84 ," $3,398.78 "
01/10/2017,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $16.44 ," $3,781.46 "
01/01/2007,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $31.62 ," $1,089.43 "
01/04/2007,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $35.41 ," $1,179.45 "
01/07/2007,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $34.76 ," $1,090.77 "
01/10/2007,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $53.93 ," $1,076.37 "
01/01/2008,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $26.08 ," $1,088.05 "
01/04/2008,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $38.38 ," $1,578.29 "
01/07/2008,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $58.55 ," $1,458.99 "
01/10/2008,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $26.74 ," $1,438.36 "
01/01/2009,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $25.01 ," $1,241.51 "
01/04/2009,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $25.65 ," $1,266.81 "
01/07/2009,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $26.63 ," $1,254.04 "
01/10/2009,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $14.26 ," $1,380.29 "
01/01/2010,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $10.23 ," $1,032.80 "
01/04/2010,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $7.55 ," $1,158.07 "
01/07/2010,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $7.53 ," $1,309.60 "
01/10/2010,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $8.72 ," $1,214.63 "
01/01/2011,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $8.46 ," $1,140.27 "
01/04/2011,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $8.57 ," $1,254.24 "
01/07/2011,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $6.09 ," $1,371.03 "
01/10/2011,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $5.71 ," $1,433.00 "
01/01/2012,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $7.30 ," $1,383.87 "
01/04/2012,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $8.85 ," $1,447.03 "
01/07/2012,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $11.98 ," $1,417.44 "
01/10/2012,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $13.00 ," $1,361.40 "
01/01/2013,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $12.66 ," $1,640.66 "
01/04/2013,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $37.63 ," $1,820.40 "
01/07/2013,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $32.06 ," $2,068.03 "
01/10/2013,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $60.20 ," $2,040.20 "
01/01/2014,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $7.90 ," $2,012.08 "
01/04/2014,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $5.39 ," $2,212.63 "
01/07/2014,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $5.76 ," $2,040.18 "
01/10/2014,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $7.47 ," $2,098.43 "
01/01/2015,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $9.40 ," $2,245.13 "
01/04/2015,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $10.02 ," $2,322.99 "
01/07/2015,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $8.49 ," $2,659.69 "
01/10/2015,Tlaxcala ," I. Sector agropecuario, silvícola y pesquero", $1.96 ," $2,709.11 "
01/01/2007,Tlaxcala , II. Sector industrial, $163.39 , $549.14 
01/04/2007,Tlaxcala , II. Sector industrial, $152.11 , $660.64 
01/07/2007,Tlaxcala , II. Sector industrial, $344.73 , $739.17 
01/10/2007,Tlaxcala , II. Sector industrial, $384.77 , $812.64 
01/04/2008,Tlaxcala , II. Sector industrial, $601.97 , $902.26 
01/10/2008,Tlaxcala , II. Sector industrial, $633.53 , $760.26 
01/01/2009,Tlaxcala , II. Sector industrial, $412.98 , $567.72 
01/04/2009,Tlaxcala , II. Sector industrial, $556.19 , $707.06 
01/07/2009,Tlaxcala , II. Sector industrial, $577.01 , $831.30 
01/10/2009,Tlaxcala , II. Sector industrial, $487.42 , $862.99 
01/01/2010,Tlaxcala , II. Sector industrial, $522.11 ," $1,076.83 "
01/04/2010,Tlaxcala , II. Sector industrial, $561.36 , $996.07 
01/07/2010,Tlaxcala , II. Sector industrial, $645.75 ," $1,281.08 "
01/10/2010,Tlaxcala , II. Sector industrial," $1,044.06 "," $1,290.61 "
01/01/2011,Tlaxcala , II. Sector industrial, $613.70 ," $1,251.63 "
01/04/2011,Tlaxcala , II. Sector industrial, $584.12 ," $1,226.38 "
01/07/2011,Tlaxcala , II. Sector industrial, $725.74 ," $1,221.72 "
01/10/2011,Tlaxcala , II. Sector industrial, $797.40 ," $1,319.73 "
01/01/2012,Tlaxcala , II. Sector industrial, $619.71 ," $1,360.08 "
01/04/2012,Tlaxcala , II. Sector industrial, $451.46 ," $1,313.11 "
01/07/2012,Tlaxcala , II. Sector industrial," $1,216.63 "," $1,265.68 "
01/10/2012,Tlaxcala , II. Sector industrial," $1,895.15 "," $1,257.46 "
01/04/2013,Tlaxcala , II. Sector industrial," $2,637.76 "," $1,350.87 "
01/07/2013,Tlaxcala , II. Sector industrial, $662.34 ," $1,326.22 "
01/04/2014,Tlaxcala , II. Sector industrial," $2,156.79 "," $1,296.07 "
01/04/2015,Tlaxcala , II. Sector industrial," $2,495.32 "," $1,611.83 "
01/01/2008,Tlaxcala , II. Sector industrial, $566.73 , $808.48 
01/07/2008,Tlaxcala , II. Sector industrial, $986.58 , $818.97 
01/01/2013,Tlaxcala , II. Sector industrial," $2,393.53 "," $1,236.84 "
01/10/2013,Tlaxcala , II. Sector industrial," $2,879.20 "," $1,376.72 "
01/01/2014,Tlaxcala , II. Sector industrial," $2,621.85 "," $1,251.24 "
01/07/2014,Tlaxcala , II. Sector industrial," $2,169.22 "," $1,244.38 "
01/10/2014,Tlaxcala , II. Sector industrial," $2,196.29 "," $1,193.24 "
01/01/2015,Tlaxcala , II. Sector industrial," $2,214.08 "," $1,350.79 "
01/07/2015,Tlaxcala , II. Sector industrial," $2,371.43 "," $1,685.19 "
01/10/2015,Tlaxcala , II. Sector industrial," $2,406.04 "," $1,509.27 "
01/01/2017,Tlaxcala , II. Sector industrial," $1,599.79 "," $1,743.33 "
01/04/2017,Tlaxcala , II. Sector industrial," $1,725.93 "," $1,490.24 "
01/07/2017,Tlaxcala , II. Sector industrial," $1,746.15 "," $1,221.19 "
01/10/2017,Tlaxcala , II. Sector industrial," $1,620.70 "," $1,353.42 "
01/01/2016,Tlaxcala , II. Sector industrial," $1,241.45 "," $1,724.65 "
01/04/2016,Tlaxcala , II. Sector industrial," $1,404.52 "," $1,533.40 "
01/07/2016,Tlaxcala , II. Sector industrial," $1,359.93 "," $1,573.58 "
01/10/2016,Tlaxcala , II. Sector industrial," $1,417.64 "," $1,474.99 "
01/01/2007,Tlaxcala , III. Sector servicios y otras actividades, $191.06 , $724.46 
01/04/2007,Tlaxcala , III. Sector servicios y otras actividades, $234.72 , $880.55 
01/07/2007,Tlaxcala , III. Sector servicios y otras actividades, $437.16 ," $1,021.67 "
01/10/2007,Tlaxcala , III. Sector servicios y otras actividades, $477.29 , $780.03 
01/01/2008,Tlaxcala , III. Sector servicios y otras actividades, $372.30 , $694.19 
01/04/2008,Tlaxcala , III. Sector servicios y otras actividades, $374.38 , $760.09 
01/07/2008,Tlaxcala , III. Sector servicios y otras actividades," $1,342.00 ", $782.15 
01/10/2008,Tlaxcala , III. Sector servicios y otras actividades, $736.10 , $585.51 
01/01/2009,Tlaxcala , III. Sector servicios y otras actividades, $795.98 , $540.48 
01/04/2009,Tlaxcala , III. Sector servicios y otras actividades, $784.33 , $487.88 
01/07/2009,Tlaxcala , III. Sector servicios y otras actividades, $504.97 , $569.86 
01/10/2009,Tlaxcala , III. Sector servicios y otras actividades, $630.05 , $492.13 
01/01/2010,Tlaxcala , III. Sector servicios y otras actividades, $650.50 , $486.76 
01/04/2010,Tlaxcala , III. Sector servicios y otras actividades, $670.66 , $564.54 
01/07/2010,Tlaxcala , III. Sector servicios y otras actividades, $656.31 , $595.11 
01/10/2010,Tlaxcala , III. Sector servicios y otras actividades, $727.46 , $520.05 
01/01/2011,Tlaxcala , III. Sector servicios y otras actividades, $261.31 , $435.17 
01/04/2011,Tlaxcala , III. Sector servicios y otras actividades, $270.41 , $461.12 
01/07/2011,Tlaxcala , III. Sector servicios y otras actividades," $1,050.38 ", $558.16 
01/10/2011,Tlaxcala , III. Sector servicios y otras actividades, $330.29 , $583.49 
01/01/2012,Tlaxcala , III. Sector servicios y otras actividades, $380.03 , $586.56 
01/04/2012,Tlaxcala , III. Sector servicios y otras actividades, $364.83 , $579.96 
01/07/2012,Tlaxcala , III. Sector servicios y otras actividades, $423.07 , $713.82 
01/10/2012,Tlaxcala , III. Sector servicios y otras actividades, $437.19 , $916.69 
01/01/2013,Tlaxcala , III. Sector servicios y otras actividades, $468.06 , $767.25 
01/04/2013,Tlaxcala , III. Sector servicios y otras actividades, $605.77 , $712.85 
01/07/2013,Tlaxcala , III. Sector servicios y otras actividades, $429.37 , $688.24 
01/10/2013,Tlaxcala , III. Sector servicios y otras actividades, $494.10 , $694.31 
01/01/2014,Tlaxcala , III. Sector servicios y otras actividades, $567.16 , $624.76 
01/04/2014,Tlaxcala , III. Sector servicios y otras actividades, $556.64 , $718.76 
01/07/2014,Tlaxcala , III. Sector servicios y otras actividades, $629.67 , $752.28 
01/10/2014,Tlaxcala , III. Sector servicios y otras actividades, $619.97 , $749.64 
01/01/2015,Tlaxcala , III. Sector servicios y otras actividades, $479.32 , $635.56 
01/04/2015,Tlaxcala , III. Sector servicios y otras actividades, $588.86 , $659.57 
01/07/2015,Tlaxcala , III. Sector servicios y otras actividades, $904.52 , $845.87 
01/10/2015,Tlaxcala , III. Sector servicios y otras actividades, $725.79 , $877.38 
01/01/2016,Tlaxcala , III. Sector servicios y otras actividades, $646.01 , $416.63 
01/04/2016,Tlaxcala , III. Sector servicios y otras actividades, $656.65 , $312.16 
01/07/2016,Tlaxcala , III. Sector servicios y otras actividades, $667.47 , $328.62 
01/10/2016,Tlaxcala , III. Sector servicios y otras actividades, $644.68 , $512.54 
01/01/2017,Tlaxcala , III. Sector servicios y otras actividades, $601.99 , $378.00 
01/04/2017,Tlaxcala , III. Sector servicios y otras actividades, $632.79 , $393.32 
01/07/2017,Tlaxcala , III. Sector servicios y otras actividades, $674.91 , $349.17 
01/10/2017,Tlaxcala , III. Sector servicios y otras actividades, $664.77 , $391.89 
01/01/2007,Veracruz ," I. Sector agropecuario, silvícola y pesquero", $853.82 ," $2,872.82 "
01/04/2007,Veracruz ," I. Sector agropecuario, silvícola y pesquero", $923.16 ," $3,404.76 "
01/07/2007,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,007.63 "," $3,740.51 "
01/10/2007,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,291.60 "," $4,093.41 "
01/01/2008,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,391.31 "," $5,307.20 "
01/04/2008,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,341.21 "," $7,881.93 "
01/07/2008,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,556.27 "," $5,706.32 "
01/10/2008,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,675.16 "," $4,066.23 "
01/01/2009,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,425.00 "," $3,053.96 "
01/04/2009,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,467.59 "," $3,478.45 "
01/07/2009,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,523.59 "," $3,760.83 "
01/10/2009,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,334.11 "," $4,162.33 "
01/01/2010,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,561.27 "," $5,124.14 "
01/04/2010,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,515.97 "," $5,908.34 "
01/07/2010,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,427.93 "," $5,686.60 "
01/10/2010,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,413.44 "," $6,717.69 "
01/01/2011,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,377.50 "," $6,775.42 "
01/04/2011,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,330.51 "," $7,345.45 "
01/07/2011,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,464.62 "," $6,964.25 "
01/10/2011,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,526.12 "," $8,451.49 "
01/01/2012,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,654.31 "," $9,723.11 "
01/04/2012,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,644.49 "," $8,557.36 "
01/07/2012,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,773.58 "," $8,996.67 "
01/10/2012,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,141.67 "," $8,598.46 "
01/01/2013,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,087.27 "," $7,955.32 "
01/04/2013,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,124.32 "," $7,070.12 "
01/07/2013,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,062.57 "," $7,950.52 "
01/10/2013,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,166.20 "," $7,583.87 "
01/01/2014,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,937.01 "," $7,107.62 "
01/04/2014,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,900.07 "," $6,944.68 "
01/07/2014,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $1,642.00 "," $6,571.45 "
01/10/2014,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,069.33 "," $5,490.67 "
01/01/2015,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,023.86 "," $4,426.60 "
01/04/2015,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,400.00 "," $4,379.75 "
01/07/2015,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,489.77 "," $4,226.83 "
01/10/2015,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,608.18 "," $3,483.57 "
01/01/2016,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,541.89 "," $2,994.46 "
01/04/2016,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,633.58 "," $3,580.70 "
01/07/2016,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,356.51 "," $4,457.02 "
01/10/2016,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,663.62 "," $4,477.50 "
01/01/2017,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,564.45 "," $4,486.81 "
01/04/2017,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,455.52 "," $3,873.03 "
01/07/2017,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $2,556.55 "," $4,374.91 "
01/10/2017,Veracruz ," I. Sector agropecuario, silvícola y pesquero"," $3,002.29 "," $5,725.43 "
01/07/2011,Veracruz , II. Sector industrial," $6,824.93 "," $13,126.49 "
01/10/2011,Veracruz , II. Sector industrial," $7,114.15 "," $13,800.19 "
01/01/2017,Veracruz , II. Sector industrial," $10,494.55 "," $19,126.82 "
01/04/2017,Veracruz , II. Sector industrial," $10,984.96 "," $16,039.49 "
01/07/2017,Veracruz , II. Sector industrial," $12,444.98 "," $12,704.03 "
01/10/2017,Veracruz , II. Sector industrial," $14,104.59 "," $15,226.76 "
01/01/2007,Veracruz , II. Sector industrial," $3,464.04 "," $11,189.25 "
